s1,s2,subtask_a,subtask_b,subtask_c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
中国科研团队发现新冠病毒已突变,【病房老奶奶只吃剩饭，说出原因令人泪目：虽说不掏钱，但也是国家的钱】#中国科研团队发现新冠病毒已突变# 武汉康泰同济医院有一位老奶奶在工作人员发饭的时候拒绝了晚饭，却从抽屉里拿出剩饭来吃，说道：剩饭也能吃，我们虽然不掏钱，但是也是国家的钱！视频来源网络，侵删  ?  展开全文c,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
中国科研团队发现新冠病毒已突变,【#中国科研团队发现新冠病毒已突变#，有2个亚型，传染力有差异】中国科研团队最新发现显示：新冠病毒已于近期产生了149个突变点，并演化出了两个亚型，分别是L亚型和S亚型。研究发现，在地域分布及人群中的比例，这两个亚型表现出了很大测差异。其中S型是相对更古老的版本，而L亚型更具侵略性传染力更 ?  展开全文c,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
中国科研团队发现新冠病毒已突变,【#新冠病毒发生基因突变#，新冠病毒发源地宿主仍待明确】#中国科研团队发现新冠病毒已突变#3月3日，科学出版社出版的综合性英文学术期刊《国家科学评论》，刊发题为《关于新冠病毒的起源和持续进化》的论文。文章显示，研究人员共在103株测序毒株的149个位点发现了突变。“这意味着，新冠病毒发生了基 ?  展开全文c,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
中国科研团队发现新冠病毒已突变,【#中国科研团队发现新冠病毒已突变#，有2个亚型，传染力有差异】#周刊君与你共同战疫# 中国科研团队最新发现显示：新冠病毒已于近期产生了149个突变点，并演化出了两个亚型，分别是L亚型和S亚型。研究发现，在地域分布及人群中的比例，这两个亚型表现出了很大测差异。其中S型是相对更古老的版本，而L ?  展开全文c,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
中国科研团队发现新冠病毒已突变,#中国科研团队发现新冠病毒已突变# 149个突变点，演化出了两个亚型……讲真，这个病毒确实蛮贼的，先是跟我们玩传播途径的手段，紧接着是玩易感人群的花招，后来又在潜伏期长短上跟我们躲猫猫，现在，它又玩起了突变……怎么办？以不变应万变：勤洗手，常通风，不聚集，戴口罩。做好自身防护，严格 ?  展开全文c,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
中国科研团队发现新冠病毒已突变,#中国科研团队发现新冠病毒已突变#随着中国科研团队对病毒的研究的深入了解，病毒的一些特性和变异逐渐被掌握，已于近期产生了149个突变点，并演化出了两个亚型，分别是L亚型和S亚型。而L亚型更具侵略性传染力更强。这些新发现和专家夜以继日的工作分不开，很多专家医生都是高龄之人了，这种超强的工作 ?  展开全文c,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
中国科研团队发现新冠病毒已突变,【疫情当前，三分钟教你如何做好个人防护】面对新型冠状病毒，返岗复工的你是否还心有忐忑？在这样的特殊时期，做好个人防护，既能保护自己，又能保护他人。#中国科研团队发现新冠病毒已突变# 那么在外出、办公以及居家时我们该如何做好防护呢？L中国科普博览的微博视频 ?,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
中国科研团队发现新冠病毒已突变,#中国科研团队发现新冠病毒已突变##周刊君与你共同战疫#病毒被迫妥协了？ O中国科研团队发现新冠病毒已突变，这说明了什么？ ?,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
中国科研团队发现新冠病毒已突变,早就被解读和宣导成病毒变成妖精了，各种BUG，各种恐慌，所以媒体呀，不要添油加醋了，客观一点吧，民众心理阴影已经够大了。#关注新型肺炎# #中国科研团队发现新冠病毒已突变#,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
中国科研团队发现新冠病毒已突变,#新冠病毒已发生变异  在欧洲或导致更高死亡率##中国科研团队发现新冠病毒已突变# 学者：新冠病毒已发生变异 在欧洲或导致更高的死亡率O学者：新冠病毒已发生变异 在欧洲或导致更高的死亡率# ?,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
中国科研团队发现新冠病毒已突变,美疾控中心停止公布各州确诊数！当地时间3月3日，美国疾控中心宣布停止公布全国检测人数、以及检测结果为阴性的人数。 其理由是随着各州进行更多测试，这些数据由各州统计，全国数据不具代表性。对此，你怎么看？ #美疾控中心停止公布各州确诊数##中国科研团队发现新冠病毒已突变#  ?  展开全文c,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
中国科研团队发现新冠病毒已突变,#中国科研团队发现新冠病毒已突变#，有2个亚型，传染力有差异】中国科研团队最新发现显示：新冠病毒已于近期产生了149个突变点，并演化出了两个亚型，分别是L亚型和S亚型。研究发现，在地域分布及人群中的比例，这两个亚型表现出了很大测差异。其中S型是相对更古老的版本，而L亚型更具侵略性传染力更强,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
中国科研团队发现新冠病毒已突变,新型冠状病毒突变成L型和S型，代表了什么？@爱问医生科普 #病毒# #疫情# #中国科研团队发现新冠病毒已突变# @新浪爱问医生  LDrX的医学江湖的微博视频 ?,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
中国科研团队发现新冠病毒已突变,#中国科研团队发现新冠病毒已突变#研究首次揭示了新冠病毒存在两种亚型，老S和小L，并且推测它们的致病性和传播能力有较大差别。那么，相对古老的S型应产生更多病毒株，因其有更多的时间在人群中传播。实际上L型占70%，S型占30%，且每个L型病毒株比S型携带了相对较多的新生突变。为什么相对年轻的L型 ?  展开全文c,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
中国科研团队发现新冠病毒已突变,中国的上半场    世界的下半场       特别感慨中国的强大，国难当头立即各种政策，强制实行量体温、戴口罩、停工等各种政策，实行居家隔离，减少各种恐慌，如今国内的形势基本稳定下来，实乃幸事。#全国确诊新型肺炎病例#        再看如今的欧洲，从上周意大利突发流感，到如今欧洲流感蔓延 ?  展开全文c,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
中国科研团队发现新冠病毒已突变,#中国科研团队发现新冠病毒已突变#   说明它是有智慧的，为了生存，也在努力。 ?,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
中国科研团队发现新冠病毒已突变,转发微博,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
中国科研团队发现新冠病毒已突变,看来比利时人是比较理性的????#我的健康十八式##全球抗疫第一线##中国科研团队发现新冠病毒已突变# L普外科曾医生的微博视频 ?,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
中国科研团队发现新冠病毒已突变,#北京新增1例新冠肺炎# 真的有点害怕了看到昨天的热搜，#新冠病毒攻击中枢神经系统# 还有变异的热搜#中国科研团队发现新冠病毒已突变# 北京呼呼的人数往上蹦，还不公布行动路线，就算在家都感觉到了压抑和紧张。。。 ?,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
中国科研团队发现新冠病毒已突变,#美疾控中心停止公布各州确诊数#希望每个国家的疫情信息都公开透明#中国科研团队发现新冠病毒已突变# ?,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
中国境外确诊病例八成来自韩意伊,【二连浩特铁路口岸中欧班列逐步恢复正常】满载43车集装箱的75036次列车从二连站准轨驶出，开往济南局集团公司福山站，这也意味着二连浩特铁路口岸中欧班列逐步恢复正常运行。       近日，随着疫情逐步好转，二连浩特铁路口岸加大集装箱换装组织力度，中欧班列逐步恢复正常。截至2月29日出口运量完成 ?  展开全文c,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
中国境外确诊病例八成来自韩意伊,【#中国境外确诊超1.2万例#！#中国境外确诊病例八成来自韩意伊#】目前，新冠肺炎疫情仍在多国持续蔓延。中国境外新增新冠肺炎患者80%来自于韩国、伊朗和意大利三个国家，三个国家累计确诊病例已过万。安道尔、约旦、拉脱维亚等国出现首例新冠肺炎病例。（央视） ?,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
中国境外确诊病例八成来自韩意伊,【广东：从韩国意大利伊朗日本等国入境，须隔离观察14天】3月4日下午，在省政府新闻办召开的发布会上，省卫生健康委二级巡视员纪乐勤通报了我省境外疫情输入防控工作举措。其中，凡是从韩国、意大利、伊朗、日本等疫情严重国家经广东口岸入境的，或经其他国家或地区从广东口岸入境且过去14天有韩国、 ?  展开全文c,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
中国境外确诊病例八成来自韩意伊,#中国境外确诊病例八成来自韩意伊#世卫组织：韩意伊日四国的疫情是我们现在最关心的问题 2澳大利亚 LroseRogers的微博视频 ?,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
中国境外确诊病例八成来自韩意伊,【#中国境外确诊病例八成来自韩意伊#】目前，新冠肺炎疫情仍在多国持续蔓延。截至北京时间4日10：00，#中国境外累计确诊超1.2万例#。中国境外新增新冠肺炎患者80%来自于韩国、伊朗和意大利三个国家，3个国家确诊病例已合计过万。（央视新闻） ?,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
中国境外确诊病例八成来自韩意伊,#中国境外确诊病例八成来自韩意伊#看到国际疫情继续扩散的情况心里十分担忧，疫情形势实在是严峻啊，确诊病例已经破万，并且不少国家开始出现肺炎病例死亡的情况了，国际疫情形势令人担忧，疫情不分国界，现在肺炎病毒已经成为对全人类的挑战了。我国抗疫工作效果明显，可是现在国外的疫情却严重起来 ?  展开全文c,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
中国境外确诊病例八成来自韩意伊,#中国境外确诊病例八成来自韩意伊#这种情况必须引起足够重视，提升入境防疫措施很有必要，冠状病毒这一流行病在中国减缓了速度，但继续在全球蔓延，在全球化面前没有隔岸观火的可能，没有任何一个国家更没有任何一个人能置身事外，全世界必须团结起来，战胜新冠肺炎疫情所带来的困难，这是全球性质的共 ?  展开全文c,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
中国境外确诊病例八成来自韩意伊,【#中国境外确诊超1.2万例#！#中国境外确诊病例八成来自韩意伊#】目前，新冠肺炎疫情仍在多国持续蔓延。中国境外新增新冠肺炎患者80%来自于韩国、伊朗和意大利三个国家，三个国家累计确诊病例已过万。安道尔、约旦、拉脱维亚等国出现首例新冠肺炎病例。（央视） ?,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
中国境外确诊病例八成来自韩意伊,【@世界卫生组织 总干事：我们可以击退#新型冠状病毒# 】该组织数据显示：截至3月4日，中国累计确诊病例为8万零422例，3月3日，中国新增病例119例。中国境外累计确诊病例超过1万3000例，#韩国#确诊病例已超过5300例、意大利和伊朗确诊病例均超过2000例。美国新冠肺炎确诊病例已达108例，累计死亡病例6 ?  展开全文c,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
中国境外确诊病例八成来自韩意伊,#中国境外确诊超1.2万例#！#中国境外确诊病例八成来自韩意伊#】,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
中国境外确诊病例八成来自韩意伊,【#中国境外确诊超1.2万例#！#中国境外确诊病例八成来自韩意伊#】,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
中国境外确诊病例八成来自韩意伊,昨天视频中我用个比喻…病毒播散好比蒲公英，从中国开始，然后是亚洲和欧洲的这几国，至于为什么播散到这几国？这个必然性和偶然性也是大课题！！#中国境外确诊病例超过1万# #中国境外确诊病例八成来自韩意伊#,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
中国境外确诊病例八成来自韩意伊,#中国境外确诊病例八成来自韩意伊#浙江青田县有10万人在意大利工作和生活，目前在意大利疫情快速培长的情况下，青田县的对策是什么？#天下万象##聚焦新冠肺炎疫情##岩松帮你问# L第一播报的微博视频 ???,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
中国境外确诊病例八成来自韩意伊,#中国境外确诊病例八成来自韩意伊##全球抗疫第一线#实践是检验真理的唯一标准！！希望韩国能把中国的作业抄好。加油  L头条新闻快递的微博视频 ?,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
中国境外确诊病例八成来自韩意伊,#中国境外确诊病例八成来自韩意伊# 境外输入这方面还是不要掉以轻心，多加防控 #韩国研究团队发现新冠病毒抗体# 是个好消息，希望可以快点好起来 ? ???加油！！！,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
中国境外确诊病例八成来自韩意伊,#中国境外确诊病例超过1万##中国境外确诊病例八成来自韩意伊#截至北京时间3月3日16时，各国公布的新冠肺炎疫情数据显示，中国境外新冠肺炎确诊病例已经超过1万例。 ????,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
中国境外确诊病例八成来自韩意伊,【疫情期间乘坐公共交通工具指南】        疫情期间不得不乘坐公共交通工具怎么办？别担心～赶紧收好这份交通工具防控指南，做好安全防护工作。此外，专家提醒疫情期乘坐飞机高铁别到太早！L新华网科普频道的微博视频 #中国境外确诊病例八成来自韩意伊##中国科研团队发现新冠病毒已突变# ???,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
中国境外确诊病例八成来自韩意伊,#中国境外确诊病例八成来自韩意伊#世卫组织：中国以外新增确诊病例超一万例，八成来自韩国、伊朗和意大利 L医学知识总览的微博视频 ?,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
